item,label,lon,lat
Q2944918,Jardin botanique de la Presle,3.86888889 , 49.09888889
Q2969934,Château de Mongenan,-0.430833333 , 44.696111111
Q2994484,Jardin des Plantes Sauvages du Conservatoire botanique national de Bailleul,2.75305556 , 50.74666667
Q2994486,Conservatoire botanique national de Brest,-4.4473 , 48.4021
Q2994490,Conservatoire botanique national méditerranéen de Porquerolles,6.1959 , 42.9968
Q2994530,Conservatoire du Bégonia,-0.9558 , 45.9245
Q2994542,"Conservatoire National des Plantes à Parfum, Médicinales, Aromatiques et Industrielles",2.47916667 , 48.39694444
Q3003810,Denver Botanic Gardens,-104.960833 , 39.7325
Q3026688,Zoo Miami,-80.4001 , 25.6077
Q3028259,Jardim Botânico de São Paulo,-46.6203 , -23.639
Q3034611,Q3034611,2.0237 , 47.7272
Q3034795,Ljubljana Botanical Garden,14.5145 , 46.0405
Q3046409,Singapore Botanic Gardens,103.8162 , 1.3151
Q3048736,Edwards Gardens,-79.3594 , 43.7339
Q3052500,National Botanic Garden of Belgium,4.328055555 , 50.929722222
Q3064716,Botaniska trädgården,13.20277778 , 55.70388889
Q3065485,Jardin botanique de Bayonne,-1.4793 , 43.4923
Q3068815,Jardin botanique littoral Paul Jovet,-1.6512 , 43.4043
Q3075676,University of Helsinki Botanical Garden,24.9475 , 60.1722
Q3076985,Jardin botanique de l'Arquebuse,5.0279 , 47.3214
Q3079714,Q3079714,-66.8982 , 10.496
Q3089144,Wave Hill,-73.913056 , 40.898611
Q3098339,Garfield Park,-87.717222 , 41.886389
Q3100546,Jardin des plantes de Montpellier,3.8717 , 43.6143
Q3106834,Kyoto Botanical Garden,135.76111111 , 35.04833333
Q3115229,Botanic,-5.931 , 54.582
Q3116396,University Botanical Garden,10.770024 , 59.917462
Q3119056,"Royal Botanical Gardens, Sri Lanka",80.5956 , 7.27111
Q3127505,Harmas de Fabre,4.84055556 , 44.1875
Q3139233,National Botanic Garden of Wales,-4.15176 , 51.8376
Q3162283,Jardin Dominique Alexandre Godron,6.189 , 48.6948
Q3162322,Jardin Georges Delaselle,-3.9929 , 48.7396
Q3162356,jardin Royal,1.45028 , 43.5956
Q3162373,Jardin Massart,4.43806 , 50.8139
Q3162376,"Manyo Botanical Garden, Nara",135.848 , 34.6814
Q3162378,Q3162378,-71.2882 , 46.7789
Q3162380,Jaÿsinia,6.7265 , 46.085
Q3162382,Giardino Botanico Alpino Saussurea,6.96666667 , 45.78333333
Q3162383,Q3162383,-2.16055556 , 43.24
Q3162384,Q3162384,55.9919 , 54.7355
Q3162387,Jardin botanique de Besançon,6.0145 , 47.2433
Q3162390,Jardin botanique de Bordeaux,-0.563402777 , 44.846483333
Q3162391,Q3162391,128.613 , 37.7034
Q3162393,Curepipe Botanic Gardens,57.5244 , -20.3291
Q3162397,Jardin botanique de Gondremer,6.7225 , 48.2925
Q3162398,Q3162398,15.1 , -5.133
Q3162401,Q3162401,5.56138 , 50.635
Q3162402,Jardin botanique de Marnay-sur-Seine,3.55 , 48.5
Q3162403,Jardin botanique de Metz,6.1609 , 49.1045
Q3162405,Q3162405,-63.069722222 , -17.77
Q3162406,Q3162406,84.945833333 , 56.466388888
Q3162407,Q3162407,2.70959 , 39.7646
Q3162410,Tsukuba Botanical Garden,140.112 , 36.1014
Q3162411,Jardin botanique de Tours,0.66666667 , 47.38777778
Q3162414,Q3162414,38.967 , 45.033
Q3162415,University of Leicester Botanic Garden,-1.0926 , 52.6067
Q3162418,Innsbruck University Botanic Garden,11.3798 , 47.2678
Q3162421,Jardin botanique de l'Université de Rennes,-1.64 , 48.11777778
Q3162423,Jardin botanique de la Faculté de Pharmacie d'Angers,-0.5584 , 47.48
Q3162424,Jardin botanique du Montet,6.153611111 , 48.659444444
Q3162425,Jardin botanique alpin du Lautaret,6.4002 , 45.036
Q3162426,Jardin botanique du Tourmalet,0.145 , 42.90833333
Q3162427,National Botanical Garden of Grandvaux Barbosa,-23.6042 , 15.0542
Q1995650,Arboretum du Haut Jacques,6.8625 , 48.275
Q1996071,Botanic Garden of the Irkutsk State University,104.248333333 , 52.261944444
Q2011703,Arboretum de Chèvreloup,2.11166667 , 48.83027778
Q2028223,Atlanta Botanical Garden,-84.37172 , 33.7926
Q2035053,Giardino Botanico Fondazione André Heller,10.561944444 , 45.620833333
Q2066407,Cheekwood Botanical Garden and Museum of Art,-86.873889 , 36.086667
Q2066962,Zugdidi Botanical Garden,41.8781 , 42.5114
Q2077168,"Giardino Botanico Alpino ""Castel Savoia""",7.85361111 , 45.78277778
Q2095464,Vizcaya Museum and Gardens,-80.210278 , 25.743611
Q2115661,University of Oxford Botanic Garden,-1.248333333 , 51.750555555
Q2116241,Orto Botanico Riserva Lago di Penne,13.903617 , 42.442079
Q2148221,Q2148221,14.0853 , 50.9569
Q2148228,Rhododendron State Park,-72.1917 , 42.7847
Q2155115,Wahiawa Botanical Garden,-158.01779 , 21.50307
Q2169130,Andromeda Gardens,-59.51809 , 13.20728
Q2171140,Royal Tasmanian Botanical Gardens,147.3304 , -42.8652
Q2178787,St. George Village Botanical Garden,-64.83556 , 17.71417
Q2197914,Q2197914,112.740833 , -7.8
Q2249320,Q2249320,-9.15 , 38.73333333
Q2278413,Sherman Library and Gardens,-117.873 , 33.6024
Q2279669,Botanical Garden of the University of Coimbra,-8.4214 , 40.2058
Q2295836,University of Ferrara Botanic Garden,11.6238 , 44.8432
Q2313437,Bartram's Garden,-75.2125 , 39.930556
Q2329546,Q2329546,2.801944 , 41.676667
Q2330591,The Kampong,-80.249722 , 25.714722
Q2364115,Sukkulenten-Sammlung Zürich,8.535 , 47.356111111
Q2366770,Kahanu Garden,-156.038333 , 20.799167
Q2369971,Oak Hill Cemetery,-77.0592 , 38.9127
Q2371438,Shanghai Botanical Garden,121.43805556 , 31.14777778
Q2371650,Benmore Botanic Garden,-4.9893 , 56.0262
Q2376002,Central Botanical Garden,27.6125 , 53.916111111
Q2400780,Jardins de Salagon,5.765333 , 43.936426
Q2407553,Conservatoire botanique national de Mascarin,55.2953 , -21.1377
Q2426340,Garden in the Woods,-71.4265 , 42.3412
Q2435716,Turtle Bay Exploration Park,-122.378 , 40.5911
Q2439271,Logan Botanic Garden,-4.956944444 , 54.743888888
Q2444945,Nong Nooch Tropical Botanical Garden,100.933333333 , 12.766666666
Q2447822,Wellington Botanic Garden,174.766 , -41.2829
Q2455793,National Tropical Botanical Garden,-159.511 , 21.9067
Q2455990,Troy University Arboretum,-85.958 , 31.794
Q2466506,UBC Botanical Garden and Centre for Plant Research,-123.25 , 49.253333333
Q2466783,Institute of Plant Industry,30.308611 , 59.931944
Q2468128,Hortus Botanicus Leiden,4.484167 , 52.156111
Q2483537,Frederik Meijer Gardens & Sculpture Park,-85.591 , 42.981
Q2485977,Lyon Arboretum,-157.802 , 21.333
Q2494098,Zhan Garden,118.78 , 32.0224
Q2498387,Utrecht University Botanic Gardens,5.1725 , 52.0883
Q2511206,Q2511206,0.96833333 , 49.91527778
Q2539422,North Carolina Arboretum,-82.609 , 35.4976
Q2563728,Bali Botanic Garden,115.1544 , -8.2778
Q2566136,Desert Botanical Garden,-111.944 , 33.463
Q2585168,Winterthur Museum and Country Estate,-75.600833 , 39.805833
Q2605209,Jardí Botànic de Barcelona,2.1587 , 41.3618
Q2606130,McBryde Garden,-159.47633 , 21.88263
Q2610973,Hortus Botanicus Vrije Universiteit Amsterdam,4.860555555 , 52.332777777
Q2616933,Bucharest Botanical Garden,26.06364722 , 44.4379
Q2619332,Botanic Garden of the Jagiellonian University,19.957438 , 50.062346
Q2634943,Sukhumi botanical garden,41.023611111 , 43.006111111
Q2645392,Lady Bird Johnson Wildflower Center,-97.8706 , 30.1853
Q2656932,Berry Botanic Garden,-122.66 , 45.4429
Q2684773,Toronto Botanical Garden,-79.3582 , 43.7343
Q2692902,Q2692902,147.1969 , -9.4655
Q2721720,Q2721720,-1.61222222 , 43.13944444
Q2738912,The Gardens of the American Rose Center,-93.9211 , 32.4681
Q2739057,Arboretum de l'Abiétinée,6.19486111 , 48.70836667
Q2739331,Jardin des Plantes d'Angers,-0.5445 , 47.4748
Q2743795,Jardin botanique de l'Université de Strasbourg,7.766666666 , 48.583611111
Q2744187,Allerton Garden,-159.49283 , 21.88567
Q2745210,Mitchell Park Horticultural Conservatory,-87.946 , 43.0264
Q2788697,Hortus Bulborum,4.693056 , 52.563889
Q2794125,Koko Crater Botanical Garden,-157.681 , 21.2869
Q2834322,Serres municipales de Sens,3.279 , 48.1858
Q2835200,Jardin botanique du Château de Vauville,-1.845277777 , 49.635
Q2836812,Orto Botanico Comunale di Lucca,10.51143056 , 43.84144722
Q2836840,Q2836840,73.0772 , 31.41649983
Q2840327,Q2840327,-2.2 , 37.7
Q2842754,Hokkaido University Botanical Gardens,141.34247222 , 43.06366667
Q2843476,Rio Grande Botanic Garden,-106.681 , 35.0933
Q2843537,Henry Foundation for Botanical Research,-75.2833 , 40.0333
Q2859688,Q2859688,0.076636 , 48.424409
Q2859691,Arboretum Gaston Allard,-0.5425 , 47.451
Q2859692,Arboretum Robert Ruffier-Lanche,5.777778 , 45.194167
Q2859693,Arboretum Marcel Kroenlein,7.088333333 , 44.096111111
Q2859694,Arboretum Saint-Antoine,3.911944444 , 48.041666666
Q2859697,Arboretum Vilmorin,2.268323 , 48.749879
Q2859700,Arboretum d'Harcourt,0.788 , 49.173
Q2859701,Arboretum d'Amance,6.336 , 48.7513
Q2859703,Arboretum de Balaine,3.2464 , 46.697
Q2859705,Arboretum de La Roche-Guyon,1.63972222 , 49.09888889
Q2859706,Arboretum de Puéchagut,3.571666666 , 43.990555555
Q2859707,Arboretum de Grignon,1.9433 , 48.8476
Q2859708,Arboretum de Ripaille,6.50088056 , 46.39154444
Q2859709,Arboretum de l'Hort de Dieu,3.581388888 , 44.120833333
Q2859711,Arboretum de la Fosse,0.846462 , 47.776436
Q2859712,Arboretum de la Foux,3.384722222 , 44.131666666
Q2859713,Arboretum de la Hutte,6.033333333 , 48.033333333
Q2859714,Arboretum des Grands Murcins,5.1426 , 46.2036
Q2859715,Arboretum du Chêne-Vert,0.7206 , 45.881111111
Q927658,Lloyd's Botanical Garden,88.2629 , 27.0446
Q930638,Boerner Botanical Gardens,-88.0313 , 42.9363
Q943407,Q943407,-9.14895 , 38.7181
Q943874,Amy B. H. Greenwell Ethnobotanical Garden,-155.911833 , 19.491417
Q944730,Parc Arboretum de Montfermeil,2.569706 , 48.896631
Q946082,New Brunswick Botanical Garden,-68.397222222 , 47.443055555
Q946301,University of Tartu Botanical Gardens,26.721153 , 58.384663
Q949061,Pépinières Arboretum Adeline,2.98944444 , 47.1725
Q956772,Gothenburg Botanical Garden,11.95038889 , 57.68288056
Q963825,Von Gimborn Arboretum,5.30833 , 52.0333
Q964899,Birmingham Botanical Gardens,-1.9293 , 52.4665
Q967219,Giardini Botanici di Stigliano,12.1 , 42.13333333
Q967401,North American Plant Collections Consortium,-75.6744 , 39.8694
Q971049,Gardens at Heather Farm,-122.043 , 37.9189
Q971355,"University of California, Irvine Arboretum",-117.853 , 33.6635
Q973233,Jardin de Balata,-61.01583333 , 14.69027778
Q974244,Jardins du Nouveau Monde,3.1533 , 49.5183
Q974285,Ventnor Botanic Garden,-1.2278 , 50.5892
Q976405,"Government Botanical Gardens, Ooty",76.711038 , 11.418752
Q977761,Giardino Officinale di Marzana,11.01388889 , 45.5025
Q979670,Bogotá Botanical Garden,-74.100198 , 4.668211
Q991258,Elm Bank Horticulture Center,-71.3025 , 42.276111
Q996541,Farnese Gardens,12.486388888 , 41.890277777
Q1010308,Giardino Botanico Santicelli,16.55 , 38.68333333
Q1026407,Kebun Raya Cibodas,107.005556 , -6.742222
Q1054097,Giardino botanico Clelia Durazzo Grimaldi,8.81694444 , 44.43055556
Q1064892,Koishikawa Botanical Gardens,139.75 , 35.71666667
Q1069148,Chelsea Physic Garden,-0.162777777 , 51.485
Q1071076,Garden of Ninfa,12.95527778 , 41.58222222
Q1072277,"Orto Botanico dell'Università di Roma ""La Sapienza""",12.465853 , 41.892296
Q1082578,"Bergamo Botanical Garden ""Lorenzo Rota""",9.65777778 , 45.70777778
Q1099139,North Carolina Botanical Garden,-79.0339 , 35.8994
Q1119013,VanDusen Botanical Garden,-123.132222222 , 49.239722222
Q1120504,Giardino Botanico della Majella,14.190686 , 42.046793
Q1123665,Bogor Botanical Gardens,106.8 , -6.6
Q1129875,Alaska Botanical Garden,-149.76 , 61.176944444
Q1129930,Longwood Gardens,-75.6747 , 39.8712
Q1145112,Orto Botanico dell'Università di Bologna,11.3536 , 44.5006
Q1151078,College of the Desert Arboretum,-116.387 , 33.7333
Q1152424,Giardini Botanici Villa Taranto,8.53333333 , 45.93333333
Q1162245,Q1162245,-25.3200531 , 37.77344551
Q1186086,Christchurch Botanic Gardens,172.621153 , -43.530417
Q1189287,Rusch Botanical Gardens,-121.299 , 38.7083
Q1264942,Dumbarton Oaks,-77.0635 , 38.9139
Q1296160,Botanischer Schulgarten Burg,9.69306 , 52.3986
Q1303386,Jardín Botánico Canario Viera y Clavijo,-15.46333 , 28.06361
Q1360424,Brooklyn Botanic Garden,-73.963611111 , 40.667722222
Q1368384,Q1368384,10.7039 , 53.8693
Q1378297,Victoria Botanical Gardens,55.4512 , -4.631
Q1384208,Jardin Exotique de Monaco,7.413889 , 43.732222
Q1393011,Jensen Botanical Gardens,-121.321 , 38.6394
Q1415481,Arboretum de Villardebelle,2.38333333 , 43.01666667
Q1425474,Botanical garden of Upper Brittany,-1.26083333 , 48.42972222
Q1439933,Society of the Four Arts,-80.0422 , 26.7064
Q1442657,Luther Burbank's Gold Ridge Experiment Farm,-122.834722 , 38.396667
Q1472957,Q1472957,12.2286 , 54.2531
Q1515798,Linnaean Garden,17.633888888 , 59.862222222
Q1576596,Q1576596,9.04611 , 44.3808
Q1576733,Hortus Botanicus,4.908441666 , 52.366969444
Q1588999,Waimea Valley,-158.052 , 21.6339
Q1635335,Allan Gardens,-79.374444444 , 43.661666666
Q1636774,Westonbirt Arboretum,-2.22924 , 51.6059
