item,label,lon,lat
Q657,Chad,19.4 , 15.466667
Q664,New Zealand,174.0 , -42.0
Q668,India,77.0 , 21.0
Q672,Tuvalu,178.005556 , -7.475
Q678,Tonga,-174.810278 , -20.587778
Q683,Samoa,-172.0 , -14.0
Q685,Solomon Islands,159.816666666 , -9.466666666
Q686,Vanuatu,168.016669444 , -16.633330555
Q691,Papua New Guinea,146.1 , -6.366667
Q695,Palau,134.55 , 7.466667
Q697,Nauru,166.933333333 , -0.533333333
Q702,Federated States of Micronesia,158.183333333 , 6.916666666
Q709,Marshall Islands,171.066666666 , 7.116666666
Q710,Kiribati,173.033333333 , 1.466666666
Q711,Mongolia,104.0 , 47.0
Q712,Fiji,178.0 , -18.0
Q717,Venezuela,-65.0 , 8.0
Q730,Suriname,-56.0 , 4.0
Q733,Paraguay,-58.083333 , -23.266667
Q734,Guyana,-59.316667 , 5.733333
Q736,Ecuador,-78.816666666 , -1.466666666
Q739,Colombia,-73.916667 , 3.816667
Q750,Bolivia,-64.991228611 , -17.056869611
Q754,Trinidad and Tobago,-61.516666666 , 10.666666666
Q757,Saint Vincent and the Grenadines,-61.233333333 , 13.166666666
Q760,Saint Lucia,-61.0 , 13.883333
Q763,Saint Kitts and Nevis,-62.666667 , 17.33
Q766,Jamaica,-77.3217773 , 18.1823878
Q769,Grenada,-61.666667 , 12.116667
Q774,Guatemala,-90.25 , 15.5
Q778,The Bahamas,-77.666667 , 23.916667
Q781,Antigua and Barbuda,-61.85 , 17.116666666
Q783,Honduras,-86.816667 , 14.633333
Q784,Dominica,-61.333333 , 15.416667
Q786,Dominican Republic,-70.666667 , 19.0
Q790,Haiti,-72.33 , 19.1
Q792,El Salvador,-88.866111 , 13.668889
Q794,Iran,53.0 , 32.0
Q796,Iraq,43.0 , 33.0
Q800,Costa Rica,-84.0 , 10.0
Q801,Israel,35.0 , 31.75
Q804,Panama,-80.366667 , 8.616667
Q805,Yemen,48.0 , 15.0
Q810,Jordan,36.616667 , 31.016667
Q811,Nicaragua,-86.000988888 , 13.091380555
Q813,Kyrgyzstan,74.983333 , 41.266667
Q817,Kuwait,47.6 , 29.166667
Q819,Laos,102.566667 , 19.366667
Q822,Lebanon,35.766667 , 33.833333
Q826,Maldives,73.22 , 3.2
Q833,Malaysia,111.55 , 2.316667
Q836,Myanmar,96.0 , 22.0
Q837,Nepal,86.733333333 , 26.533333333
Q842,Oman,55.966667 , 20.233333
Q843,Pakistan,69.0 , 29.0
Q846,Qatar,51.212767 , 25.269535
Q851,Saudi Arabia,44.116667 , 23.716667
Q854,Sri Lanka,81.0 , 7.0
Q858,Syria,38.583333 , 35.216667
Q863,Tajikistan,71.366667 , 38.583333
Q865,Taiwan,121.0 , 24.0
Q869,Thailand,101.0 , 15.0
Q874,Turkmenistan,59.65 , 39.333333
Q878,United Arab Emirates,54.0 , 23.783333
Q881,Vietnam,107.9 , 14.016666666
Q884,South Korea,128.0 , 36.0
Q889,Afghanistan,66.0 , 34.0
Q902,Bangladesh,89.866667 , 24.016667
Q912,Mali,-4.0 , 17.0
Q916,Angola,17.35 , -12.35
Q917,Bhutan,90.5 , 27.45
Q921,Brunei,114.566667 , 4.4
Q924,Tanzania,34.854 , -6.307
Q928,Philippines,123.016669444 , 11.333330555
Q929,Central African Republic,20.616667 , 6.966667
Q945,Togo,1.183333 , 8.25
Q948,Tunisia,9.0 , 34.0
Q953,Zambia,27.633333 , -14.116667
Q954,Zimbabwe,30.016667 , -19.016667
Q958,South Sudan,30.0 , 7.0
Q962,Benin,2.183333 , 8.833333
Q963,Botswana,25.916666666 , -24.666666666
Q965,Burkina Faso,-2.066667 , 12.266667
Q967,Burundi,29.816667 , -3.666667
Q970,Comoros,44.233333 , -12.183333
Q971,Republic of the Congo,15.383330555 , -0.75
Q974,Democratic Republic of the Congo,23.656 , -2.88
Q977,Djibouti,42.433333 , 11.8
Q983,Equatorial Guinea,10.0 , 1.5
Q986,Eritrea,38.25 , 15.483333
Q1000,Gabon,11.5 , -0.683330555
Q1005,The Gambia,-15.5 , 13.5
Q1006,Guinea,-10.766667 , 10.966667
Q1007,Guinea-Bissau,-15.0 , 12.0
Q1008,Ivory Coast,-6.0 , 8.0
Q1009,Cameroon,11.916667 , 5.116667
Q1011,Cape Verde,-24.083333333 , 15.916666666
Q1013,Lesotho,28.25 , -29.55
Q1014,Liberia,-9.75 , 6.533333
Q1016,Libya,17.0 , 27.0
Q1019,Madagascar,47.0 , -20.0
Q1020,Malawi,33.6 , -13.016667
Q1025,Mauritania,-10.65 , 19.566667
Q1027,Mauritius,57.5 , -20.2
Q1028,Morocco,-6.0 , 32.0
Q1029,Mozambique,35.183333 , -17.6
Q1030,Namibia,17.0 , -23.0
Q1032,Niger,10.0 , 16.0
Q1033,Nigeria,8.0 , 9.0
Q1036,Uganda,32.39 , 1.28
Q1037,Rwanda,29.873888888 , -1.940277777
Q1039,São Tomé and Príncipe,6.6 , 0.316667
Q1041,Senegal,-14.283333 , 14.366667
Q1042,Seychelles,52.766667 , -7.1
Q1044,Sierra Leone,-11.916667 , 8.5
Q1045,Somalia,47.3 , 8.316667
Q1049,Sudan,32.0 , 15.0
Q1050,Swaziland,31.433333 , -26.483333
Q1246,Kosovo,20.833333333 , 42.55
Q6250,Western Sahara,-13.0 , 25.0
Q9676,Isle of Man,-4.5 , 54.25
Q23681,Turkish Republic of Northern Cyprus,33.363474 , 35.180975
Q2277,Roman Empire,12.5 , 41.9
Q5257,Satavahana dynasty,79.5 , 16.52
Q12544,Byzantine Empire,28.98472222 , 41.01527778
Q12560,Ottoman Empire,29.0 , 41.0
Q25230,Guernsey,-2.583333333 , 49.45
Q25979,Kushan Empire,69.3 , 34.98333333
Q26988,Cook Islands,-161.0 , -15.0
Q28513,Austria-Hungary,16.35 , 48.2
Q29999,Kingdom of the Netherlands,4.883333333 , 52.366666666
Q34020,Niue,-169.916666666 , -19.05
Q34266,Russian Empire,70.1167 , 58.65
Q40362,Sahrawi Arab Democratic Republic,-13.0 , 25.0
Q41137,Assyria,43.3 , 36.0
Q43287,German Empire,13.4 , 52.5167
Q71084,First French Empire,2.483333333 , 48.816666666
Q83311,Persian Empire,52.891388888 , 29.934444444
Q167639,Vijayanagara Empire,76.466667 , 15.333333
Q178913,Empire of Trebizond,39.730556 , 41.006389
Q188712,Empire of Japan,139.766666666 , 35.683333333
Q201705,Khmer Empire,103.833333333 , 13.433333333
Q203817,First Bulgarian Empire,27.11666667 , 43.36666667
Q217230,Empire of Brazil,-43.177128 , -22.905392
Q219060,State of Palestine,35.2 , 31.883333
Q285658,First Mexican Empire,-99.130556 , 19.410556
Q420759,Second Bulgarian Empire,25.65 , 43.06666667
Q1986139,Parthian Empire,44.58083333 , 33.09361111
Q2429397,Ancient Carthage,10.32644723 , 36.84391668
Q7380487,Kingdom of Pontus,35.833333333 , 40.65
Q7209,Han dynasty,108.946388888 , 34.155833333
Q7313,Yuan dynasty,116.38333333 , 39.9
Q9903,Ming dynasty,103.0833333 , 32.8
Q21203,Aruba,-69.966666666 , 12.5
Q23427,South Ossetia-Alania,43.966666666 , 42.233333333
Q25279,Curaçao,-69.0 , 12.183333333
Q26273,Sint Maarten,-63.067777777 , 18.031944444
Q28025,Ryukyu Kingdom,127.68333333 , 26.2
Q696241,Khanate of Kokand,70.9425 , 40.528611
Q1188459,Yarkent Khanate,77.255 , 38.415556
Q1249802,Falkland Islands,-59.516666666 , -51.8
Q29317,Bagan,94.86667 , 21.16667
Q30573,Lokot Autonomy,34.55 , 52.55
Q30623,Manchukuo,125.316666666 , 43.883333333
Q31454,Kingdom of Libya,13.185833 , 32.902222
Q31747,Irish Free State,-6.259722222 , 53.347777777
Q33946,Czechoslovakia,14.416666666 , 50.083333333
Q35355,Sumer,45.5 , 32.0
Q36704,Yugoslavia,20.462222222 , 44.820555555
Q37024,Serbia and Montenegro,20.466666666 , 44.816666666
Q37102,Rif Republic,-3.91666667 , 35.2
Q38060,Gaul,2.9 , 46.5
Q41304,Weimar Republic,13.4 , 52.516666666
Q41642,Phoenicia,35.65 , 34.116667
Q43100,Kashmir,76.0 , 34.5
Q45670,Kingdom of Portugal,-9.18333333 , 38.7
Q46652,Malacca sultanate,102.38444444 , 2.18888889
Q49322,Demak Sultanate,110.634 , -6.88361
Q49910,Colony of Aden,45.0333 , 12.8
Q55523,Hokuzan,127.967 , 26.6833
Q58202,July Monarchy,2.483333 , 48.816667
Q58296,French Republic,2.33305556 , 48.86666667
Q58326,French Second Republic,2.483333333 , 48.816666666
Q61292,Far Eastern Republic,107.6 , 51.83333333
Q61427,Donetsk-Krivoy Rog Soviet Republic,36.3 , 49.9
Q62623,Kalmar Union,12.566666666 , 55.666666666
Q62651,Denmark-Norway,12.56666667 , 55.66666667
Q69808,Vichy France,3.4 , 46.166667
Q70802,French Third Republic,2.483333333 , 48.816666666
Q71092,Second French Empire,2.483333333 , 48.816666666
Q76048,Congo Free State,13.05 , -5.85
Q80211,Lithuanian Soviet Socialist Republic,24.0 , 56.0
Q80338,Bengal,88.0 , 24.0
Q83286,Socialist Federal Republic of Yugoslavia,19.466666666 , 42.783333333
Q102679,Numidia,7.3 , 35.5
Q105092,Kingdom of Mercia,-1.6 , 52.6
Q105313,Kingdom of Wessex,-2.0 , 51.2
Q107299,Kingdom of Northumbria,-2.5 , 55.0
Q107380,History of Lippe,8.87796 , 51.9362
Q110888,Kingdom of Essex,0.0 , 51.5
Q121932,People's Republic of Bulgaria,23.3333 , 42.7
Q123559,Al-Ándalus,-4.0 , 37.0
Q127861,Khedivate of Egypt,31.216666666 , 30.05
Q128904,Elam,52.4 , 29.9
Q129569,Poher,-3.574444444 , 48.275833333
Q130802,Alawite State,35.7826 , 35.5242
Q131694,Aden,45.033333333 , 12.8
Q131964,Austrian Empire,16.35 , 48.2
Q133356,Ukrainian Soviet Socialist Republic,32.0 , 49.0
Q139377,Kingdom of Aksum,36.387 , 17.686
Q139670,First Republic of Armenia,44.51666667 , 40.16666667
Q139948,Khanate of Kalat,66.59 , 29.02583333
Q140359,First Czechoslovak Republic,14.4667 , 50.0833
Q145457,Kasimov,41.397222222 , 54.958333333
Q146562,State of Damascus,36.292 , 33.513
Q146713,Arab Federation,39.0 , 32.5
Q146720,Kingdom of Iraq,44.38333333 , 33.33333333
Q146761,Hatay State,36.17417 , 36.43028
Q146872,State of Aleppo,37.1667 , 36.2167
Q147909,Kingdom of Bulgaria,23.31666667 , 42.7
Q148540,Republic of Florence,11.25 , 43.783333333
Q149805,Kingdom of Iraq,44.383333 , 33.333333
Q149832,Kingdom of Kurdistan,45.416667 , 35.55
Q150058,Travancore,76.916666666 , 8.433333333
Q150981,North German Confederation,13.4 , 52.516666666
Q151536,Novgorod Republic,49.263 , 65.911
Q151624,German Confederation,8.675 , 50.108
Q151938,Neutral Moresnet,6.013333333 , 50.730277777
Q152750,Protectorate of Bohemia and Moravia,14.4667 , 50.0833
Q152855,Kingdom of Tungning,120.208055555 , 23.104444444
Q153015,Kingdom of Saxony,13.73333333 , 51.05
Q153091,Duchy of Prussia,20.483333333 , 55.733333333
Q153128,Independent State of Croatia,15.9667 , 44.8
Q153660,Italian Social Republic,10.5356 , 45.5983
Q153943,Kingdom of Westphalia,9.499612 , 51.308457
Q154195,Kingdom of Bavaria,11.566666666 , 48.133333333
Q154401,Slovak Republic (1939-1945),17.1 , 48.13333333
Q154741,Confederation of the Rhine,8.68333333 , 50.11666667
Q156038,Duchy of Courland and Semigallia,23.715277777 , 56.636388888
Q157367,Brandenburg-Prussia,13.4 , 52.516666666
Q157727,Ifat Sultanate,39.606547 , 8.570285
Q160440,Crimean Khanate,33.8525 , 44.755
Q161885,Kingdom of Great Britain,-0.13333333 , 51.5
Q163268,Principality of Tver,36.0 , 57.0
Q167360,First Portuguese Republic,-9.18333333 , 38.7
Q170072,Dutch Republic,4.3 , 52.08
Q170174,Papal States,12.602777777 , 42.821111111
Q170468,United Arab Republic,31.216666666 , 30.033333333
Q171150,Kingdom of Hungary,19.05 , 47.466666666
Q171203,Benin Empire,5.6 , 6.31667
Q171393,Wallachia,26.1 , 44.416666666
Q171740,Caliphate of Córdoba,-4.76666667 , 37.88333333
Q172107,Polish–Lithuanian Commonwealth,19.93333333 , 50.05
Q172579,Kingdom of Italy,12.5 , 41.9
Q172640,North Vietnam,105.85 , 21.033333
Q173082,Dacia,26.5 , 45.7
Q173761,Lithuanian Soviet Socialist Republic,24.0 , 55.5
Q174193,United Kingdom of Great Britain and Ireland,-0.1275 , 51.507222222
Q174306,Republic of Genova,8.9322 , 44.4108
Q175276,Kingdom of León,-5.67186 , 40.97782
Q175934,Pratapgarh State,74.8 , 24.05
Q176466,Rewa State,81.3 , 24.53
Q177076,Caucasian Albania,46.882222 , 40.364722
Q178469,Biafra,7.5 , 6.45
Q179876,Kingdom of England,-1.316666666 , 51.066666666
Q180235,Wadhwan State,71.41 , 22.42
Q180393,Kingdom of the Two Sicilies,14.25 , 40.83333333
Q180573,South Vietnam,106.666666666 , 10.75
Q180773,Susa,48.25 , 32.2
Q182279,Fadhli Sultanate,45.666666666 , 13.416666666
Q183150,Colchis,42.0 , 42.26666667
Q185068,Urartu,43.0 , 38.0
Q186537,Khanate of Kazan,49.15 , 55.78333333
Q188553,Batavian Republic,5.55 , 52.316666666
Q190025,Federal Republic of Central America,-90.516666666 , 14.616666666
Q191077,Kingdom of Yugoslavia,20.462222222 , 44.820555555
Q191369,Ugarit,35.785556 , 35.601944
Q199442,Kingdom of Aragon,-0.9 , 41.65
Q199821,Gran Colombia,-74.05 , 4.65
Q199841,South Yemen,45.033333333 , 12.8
Q200262,Kingdom of Navarre,-1.642777777 , 42.816944444
Q201766,Bougainville Island,155.383888888 , -6.244444444
Q202775,Qu'aiti,49.08333333 , 14.58333333
Q203493,Kingdom of Romania,26.1 , 44.416666666
Q206789,Ghana Empire,-8.0 , 15.66666667
Q207162,Bourbon Restoration,2.483333333 , 48.816666666
Q207272,Second Polish Republic,21.0 , 52.216666666
Q207330,Lagash,46.407222 , 31.411389
Q208169,Republic of Ragusa,18.06666667 , 42.65
Q208545,Socialist Republic of Bosnia and Herzegovina,18.41666667 , 43.86666667
Q209065,Kingdom of Greece,23.7411 , 38.3011
Q210036,Chechen Republic of Ichkeria,45.666667 , 43.333333
Q211092,Socialist Republic of Slovenia,14.5 , 46.05
Q211274,People's Republic of Poland,21.03333333 , 52.21666667
Q211853,Republic of Serbian Krajina,16.199166666 , 44.0425
Q213353,Cisalpine Republic,9.16666667 , 45.46666667
Q213651,Gandhara,72.8291 , 33.756
Q215530,Kingdom of Ireland,-6.25 , 53.333333333
Q215643,Indo-Greek Kingdom,69.87 , 31.35
Q216173,Free City of Danzig,18.666666666 , 54.35
Q216632,Mali Federation,-17.4467 , 14.6928
Q217196,Crown of Castile,-3.71666667 , 40.38333333
Q218023,Orange Free State,26.0 , -29.0
Q221457,Congress Poland,21.016667 , 52.233333
Q231392,Kingdom of Asturias,-5.843055555 , 43.3625
Q233263,Second Republic of South Korea,127.0 , 37.58333333
Q235030,Principality of Antioch,36.15 , 36.2
Q237234,Osroene,38.79166667 , 37.15833333
Q238445,Emirate of Granada,-3.6 , 37.18333333
Q240123,Indo-Scythians,74.48 , 28.49
Q240592,Socialist Republic of Macedonia,21.43333333 , 42.0
Q241748,Kingdom of Serbia,20.466666666 , 44.816666666
Q241790,Kush,33.83 , 17.18
Q242036,Tamil Eelam,80.5 , 8.75
Q243610,Ukrainian People's Republic,30.5 , 50.45
Q243652,Hungarian Soviet Republic,19.0333 , 47.4833
Q245160,Democratic Republic of Georgia,44.783333333 , 41.716666666
Q246690,Namri,45.3833 , 34.35
Q248705,Awadh,80.915833 , 26.860556
Q260437,Atropatene,48.0 , 37.0
Q262432,Der,45.96666667 , 33.23333333
Q266923,Kingdom of Mysore,76.65 , 12.3
Q267584,Yemen Arab Republic,44.206666666 , 15.354722222
Q268970,Republic of German-Austria,16.3667 , 48.2167
Q269864,Socialist Republic of Serbia,18.41666667 , 43.86666667
Q283330,County of Buren,5.41667 , 51.9667
Q283680,Carchemish,38.015 , 36.829722222
Q284506,Nakhichevan Autonomous Soviet Socialist Republic,45.4 , 39.2
Q287463,Épinoy,3.1625 , 50.23
Q303421,Kingdom of Galicia,-8.54111111 , 42.8825
Q306696,Austrian Littoral,13.8 , 45.633333333
Q309272,Mauretania,-6.59179688 , 32.06
Q321371,Bosporan Kingdom,37.04 , 45.26
Q325461,Kingdom of Thessalonica,22.95 , 40.633333333
Q330756,Transcaucasian Democratic Federative Republic,44.783 , 41.717
Q330988,Democratic Kampuchea,105.6 , 12.25
Q332137,Kingdom of Commagene,38.5 , 37.55
Q332232,Republic of Mahabad,45.7167 , 36.75
Q335088,Armenian Kingdom of Cilicia,35.5 , 37.0
Q337524,Espiritu Santo,166.833333333 , -15.25
Q837855,Qi,118.3 , 36.8167
Q1147037,Eastern Han,112.4 , 34.66
Q223,Greenland,-40.0 , 72.0
Q2044,Florence,11.254166666 , 43.771388888
Q2634,Naples,14.25 , 40.833333333
Q2895,Byelorussian Soviet Socialist Republic,29.0 , 54.0
Q4628,Faroe Islands,-6.844480555 , 61.969944444
Q4948,Republic of Venice,12.683 , 45.583
Q5684,Babylon,44.431644444 , 32.541780555
Q5780,Meroë,33.75075 , 16.935138888
Q7318,Nazi Germany,13.4 , 52.516666666
Q15180,Soviet Union,37.616666666 , 55.75
Q15581,Principality of Catalonia,3.33333333 , 42.31916667
Q16957,East Germany,12.389 , 52.052
Q17167,Roman Republic,12.4833 , 41.8833
Q17557,California Republic,-122.453333333 , 38.293611111
Q18097,Korea,127.233333333 , 38.316666666
Q20135,Grand Duchy of Hesse,8.65 , 49.8667
Q25227,Netherlands Antilles,-68.98944444 , 12.18611111
Q26847,Galatia,32.983333 , 39.266667
Q27138,Unaizah,43.994 , 26.084
Q27260,Samma dynasty,67.92433611 , 24.74611667
Q27306,Kingdom of Prussia,14.0 , 53.0
Q28084,Gaya confederacy,128.23 , 35.16
Q28179,Joseon,126.983333333 , 37.533333333
Q28307,Mustang,83.916666666 , 29.083333333
Q28370,Goguryeo,126.67 , 41.04
Q28428,Baekje,127.12 , 35.79
Q28456,Silla,129.42 , 35.96
Q664980,Tswanaland,20.51666667 , -19.58333333
Q1017396,Bushmanland,20.51666667 , -19.58333333
Q1158213,Damaraland,15.190833333 , -22.253888888
Q1501001,Ovamboland,15.95 , -17.916666666
Q1576537,List of possessions of Norway,3.38000011 , -54.43000031
Q1660773,East Caprivi,24.21361111 , -17.76944444
Q1720063,Kaokoland,13.0 , -18.0
Q2139012,Rehoboth,17.08082222 , -23.31593333
Q1367119,Upper Yafa,45.255555555 , 13.830833333
Q1375154,Kingdom of Kashi,82.9563 , 25.282
Q1375997,Deccan States Agency,74.23333333 , 16.68333333
Q1395320,Duchy of Siewierz,19.2361 , 50.4689
Q1400780,Sailana State,74.92 , 23.47
Q1419681,Crimean People's Republic,33.860833 , 44.752778
Q1436243,Free Territory,36.740783 , 47.76946
Q1448131,Albanian Kingdom,19.81999969 , 41.53499985
Q1457519,Udaipur State,83.22 , 22.47
Q1462877,Kingdom of Kaffa,36.233333333 , 7.266666666
Q1466831,Marion,32.4333 , 35.0375
Q1476723,Sachin State,72.88 , 21.08
Q1493766,Gao Empire,0.76 , 15.349
Q1508143,Ukrainian State,30.5167 , 50.45
Q1517159,Hadhramaut,49.019555555 , 15.982261111
Q1535236,Kalahandi State,83.2 , 20.083
Q1535245,Sri Ksetra Kingdom,95.31666667 , 18.81666667
Q1540575,Gozo,14.24694444 , 36.04333333
Q1541353,Sirmoor State,77.3 , 30.55
Q1541642,County of Besalú,2.699525 , 42.198925
Q1542741,Palmares,-36.08388889 , -9.17055556
Q1545942,Nawanagar State,70.07 , 22.47
Q1553143,Alwar State,76.1 , 27.95
Q1193412,Taungoo,96.43333333 , 18.93333333
Q1193554,Guge,79.800277777 , 31.481944444
Q1207105,Dewas State,76.06 , 22.96
Q1207561,Dhar State,75.3 , 22.6
Q1207641,Dhenkanal State,85.63777778 , 20.6625
Q1232141,Q1232141,-1.62694444 , 14.1
Q1236944,Dombes,5.0 , 45.96666667
Q1237976,Palanpur Agency,72.436981 , 24.169308
Q1240096,Hyderabad State,78.833333333 , 17.0
Q1250673,Jenilu,124.874 , -9.009
Q1251175,Dotawo,31.63694444 , 22.29722222
Q1252744,Jind State,77.6333 , 31.1167
Q1255614,Indo-Parthian Kingdom,69.34 , 29.76
Q1261743,Samthar State,78.9167 , 25.85
Q1269234,Stellaland,24.7333 , -29.95
Q1271523,Upper Senegal and Niger,-7.992222222 , 12.645833333
Q1274468,Republic of Bosnia and Herzegovina,18.417 , 43.867
Q1277557,Democratic Federal Yugoslavia,20.83333333 , 44.81666667
Q1278242,Eastern States Union,81.61380005 , 21.2404995
Q1290149,Q1290149,20.83333333 , 45.38333333
Q1295806,Lower Yafa,45.3 , 13.216666666
Q1296908,Kathiri,50.25 , 17.166666666
Q1297894,County of Ribagorza,0.483333 , 42.1167
Q1308627,Madhya Bharat,78.17 , 26.22
Q1322424,Maakhir,48.334351 , 10.705152
Q1322562,Vaspurakan,44.0 , 38.8
Q1322662,Principality of Chernigov,32.0 , 51.5
Q1328546,Kucha,82.9 , 41.65
Q1329990,Lapithos,33.19555556 , 35.35583333
Q1334331,Sijilmasa,-4.28 , 31.28
Q1335260,Emirate of Afghanistan,66.18333333 , 33.93333333
Q1337764,Daura Emirate,8.31777778 , 13.03638889
Q1343485,North Ingria,30.09111111 , 60.47861111
Q1352878,Duchy of Livonia,25.6 , 58.36666667
Q158236,Bophuthatswana,25.55 , -25.8
Q179548,QwaQwa,28.816666666 , -28.533333333
Q244165,Artsakh,46.716666666 , 39.866666666
Q466551,Transkei,29.0 , -31.0
Q516160,First Hungarian Republic,19.03333333 , 47.48333333
Q594798,kwaZulu,31.416666666 , -28.316666666
Q718374,"State of Slovenes, Croats and Serbs",15.966666666 , 45.8
Q867778,People's Republic of Kampuchea,105.6 , 12.25
Q907112,Transnistria,29.6 , 46.816667
Q1348750,Gazankulu,30.7064 , -23.31
Q1433131,Lebowa,29.579166666 , -24.307222222
Q1433142,KwaNdebele,28.708 , -25.432
Q2453974,Don Republic,40.1 , 47.4167
Q13258120,Republic of West Florida,-91.3667 , 30.7833
Q15925436,Republic of Crimea,34.4179 , 45.2945
Q16150196,Donetsk People's Republic,37.74 , 48.14
Q16746854,Luhansk People's Republic,39.02 , 48.92
Q16912926,Novorossiya (Union of People's Republics),37.8053 , 48.0028
Q16985296,Hungarian Republic,19.03333333 , 47.48333333
Q31354462,The Republic of Abkhazia,40.983330555 , 43.0
Q370736,Cape Colony,18.0 , -33.0
Q371334,Second Mexican Empire,-99.0 , 19.433333
Q371883,Lado Enclave,29.833333333 , 4.833333333
Q373189,Bithynia,31.0 , 40.5
Q386496,Kingdom of Montenegro,19.5333 , 42.6333
Q391980,Free Territory of Trieste,13.75 , 45.68
Q404774,Sultanate of Lahej,45.4667 , 13.1
Q412980,Ajmer-Merwara,74.64 , 26.45
Q427941,Islamic Emirate of Afghanistan,69.13333333 , 34.51666667
Q449639,Alodia,33.983333 , 17.65
Q454548,Amanuban,124.46666667 , -9.81666667
Q454941,Amarasi,124.46666667 , -9.81666667
Q468814,Dahomey,1.988055555 , 7.185555555
Q473748,Buganda,32.4181 , 0.331944
Q476757,Democratic Republic of Afghanistan,69.13333333 , 34.51666667
Q481766,Amurru kingdom,36.23194444 , 34.56972222
Q487687,Third Republic of South Korea,127.0 , 37.5833
Q491507,Egypt Eyalet,31.21666667 , 30.05
Q491559,First Republic of South Korea,127.0 , 37.58333333
Q501303,Free City of Kraków,19.937222222 , 50.061666666
Q506008,Kingdom of Deira,-0.5 , 54.0
Q509572,Koch Bihar,89.0 , 26.2
Q517333,Principality of Polotsk,28.8333 , 55.5
Q518101,First Republic of Austria,16.36666667 , 48.2
Q521864,Central Provinces,79.09 , 21.15
Q526511,Rhufoniog,-3.275 , 52.95
Q528042,Dalmatia,16.218756 , 43.812761
Q528546,First Hellenic Republic,22.8057 , 37.5702
Q532048,Sandur State,76.55 , 15.1
Q541455,Anglo-Egyptian Sudan,32.533055555 , 15.633055555
Q544630,Republic of Maryland,-7.71666667 , 4.36666667
Q548114,Free State of Fiume,14.4429 , 45.3531
Q550374,South African Republic,28.23333333 , -25.71666667
Q550691,Malwa,75.54 , 22.42
Q564809,Republic of Acre,-67.8 , -9.96667
Q568471,Duchy of Żagań,15.3167 , 51.6167
Q580447,Duchy of Styria,15.433333333 , 47.066666666
