item,label,lon,lat
Q220094,Tallinn Zoo,24.658041 , 59.420719
Q220103,Wuppertal Zoo,7.11222 , 51.2397
Q220109,Zürich Zoologischer Garten,8.57305556 , 47.385
Q220112,Q220112,8.87666667 , 45.985
Q220113,Zagreb Zoo,16.021285 , 45.8221
Q220114,Zoo Lagos,-8.7595 , 37.1405
Q220116,Bremerhaven Zoo,8.57028 , 53.5447
Q220120,Q220120,6.77388889 , 46.565
Q220123,Zoo d'Amnéville,6.13916667 , 49.24611111
Q220125,La Palmyre Zoo,-1.16691667 , 45.68752778
Q220127,Zoo in der Wingst,9.07735 , 53.7263
Q220128,Q220128,6.24305556 , 46.47777778
Q220207,Hong Kong Zoological and Botanical Gardens,114.156305555 , 22.277786111
Q220221,Stazione Zoologica,14.23577 , 40.8327
Q220232,Bratislava Zoo,17.07444444 , 48.16222222
Q220237,Wrocław Zoological Garden,17.070752 , 51.104708
Q220238,Zoologischer Garten Düsseldorf,6.80527778 , 51.24194444
Q220243,Zoologischer Garten Eberswalde,13.7822 , 52.8222
Q220245,Zoologischer Garten Halle,11.9625 , 51.50527778
Q220254,Zoological Garden of Hamburg,9.982088 , 53.563241
Q220255,Zoologischer Garten Hof,11.9247 , 50.3308
Q220257,Krakow Zoo,19.853196 , 50.054581
Q220259,Zoologischer Garten Neunkirchen,7.20583 , 49.3453
Q220261,Warsaw Zoo,21.02222222 , 52.25777778
Q220262,Osijek Zoo and Aquarium,18.66805556 , 45.56833333
Q220265,Karlsruhe Zoo,8.40167 , 48.9978
Q260740,Belize Zoo,-88.54972222 , 17.35361111
Q264691,Hellabrunn Zoo,11.554166666 , 48.097222222
Q266269,Amazon World Zoo,-1.22 , 50.6558
Q270263,London Zoo,-0.155833333 , 51.535555555
Q290283,Karagandy Zoo,73.06023889 , 49.786725
Q296768,Öland Zoo and Amusement Park,16.490277777 , 56.670555555
Q300758,Aachener Tierpark Euregiozoo,6.1153 , 50.76311
Q328819,Eekholt Wildlife Park,10.0288 , 53.9492
Q358501,Adlerwarte Berlebeck,8.87333 , 51.8917
Q370775,Rio Grande Zoo,-106.663 , 35.0776
Q373187,Whipsnade Zoo,-0.544166666 , 51.849722222
Q382294,Affen- und Vogelpark Eckenhagen,7.69191 , 50.9967
Q382301,Affenberg Landskron,13.9007 , 46.6432
Q382304,Affenberg Salem,9.24722222 , 47.75972222
Q390504,Royal Burgers' Zoo,5.9 , 52.009722
Q438680,Alternativer Bärenpark Worbis,10.3469 , 51.4272
Q460607,Haus des Meeres,16.3529 , 48.1977
Q476413,Tierwelt Herberstein,15.8125 , 47.2192
Q478839,Arizona-Sonora Desert Museum,-111.168055555 , 32.243888888
Q487104,Weltvogelpark Walsrode,9.60027778 , 52.88111111
Q495039,National Zoo & Aquarium,149.069 , -35.3006
Q502326,Tierpark Hagenbeck,9.93777778 , 53.59638889
Q505518,Sea World,153.4257 , -27.9559
Q507954,Zoo Sauvage de St-Félicien,-72.5112 , 48.6823
Q2125883,"Underwater World, Singapore",103.81121063 , 1.25856698
Q2131737,Raritätenzoo Ebbs,12.2301 , 47.6343
Q2132053,Territory Wildlife Park,130.99 , -12.7102
Q2143175,Remstecken,7.54833 , 50.3083
Q2145304,Reptilium Terrarien- und Wüstenzoo Landau,8.13004 , 49.1913
Q2151714,Tulsa Zoo,-95.9298 , 36.2087
Q2154395,Pairi Daiza,3.88722222 , 50.58472222
Q2166574,Rosamond Gifford Zoo,-76.1811 , 43.0422
Q2180449,Zoologic park de Lille,3.04694 , 50.6381
Q2183630,Safaripark Beekse Bergen,5.109444 , 51.519444
Q2186578,La Vallée des Singes,0.2896 , 46.2427
Q2199049,Sea Life Scheveningen,4.279167 , 52.112222
Q2199377,Kasteelpark Born,5.811466666 , 51.030144444
Q2200658,Dierenrijk,5.582943 , 51.454435
Q2202795,Aqua Zoo Friesland,5.88278 , 53.21639
Q2209172,Saarbrücker Zoo,7.03958 , 49.2308
Q2214161,Oceanium,4.4454 , 51.9286
Q2229222,Indianapolis Zoo,-86.176944 , 39.766944
Q2234723,Night Safari,103.788 , 1.40226
Q2254498,Schwarzwaldzoo Waldkirch,7.95854 , 48.0876
Q2261870,Sea Life Königswinter,7.1925 , 50.6733
Q2262801,La Ferme aux crocodiles,4.704444444 , 44.356944444
Q2265008,Seehundstation Friedrichskoog,8.87556 , 54.0008
Q2265011,Q2265011,7.15944 , 53.6128
Q2275145,Nandankanan Zoological Park,85.814703 , 20.399965
Q2298879,Solinger Vogel- und Tierpark,6.98417 , 51.1608
Q2303588,Zoo of Ghent,3.73056 , 51.04306
Q2307982,Manila Zoological and Botanical Garden,120.98861 , 14.56472
Q2315180,Liberec Zoo,15.07556 , 50.77639
Q2336198,Zoolandia,22.4343 , 60.5671
Q2343219,Ramat Gan Safari,34.825 , 32.045
Q2349688,Baghdad Zoo,44.376417 , 33.314845
Q2351972,Tierpark Sababurg,9.53528 , 51.5453
Q2361043,DierenPark Amersfoort,5.345 , 52.150556
Q2376025,Ouwehands Dierenpark,5.590833 , 51.956111
Q2386465,Gorge Wildlife Park,138.814330555 , -34.841936111
Q2387471,Jardin zoologique de la ville de Lyon,4.85543 , 45.7774
Q2390343,Shark Reef at Mandalay Bay,-115.177 , 36.0903
Q2392126,Alexandria Zoo,29.9444 , 31.205
Q2397999,La montagne des singes,7.374476 , 48.260397
Q2398233,Twycross Zoo,-1.529722222 , 52.652777777
Q2405070,TerraZoo Rheinberg,6.61333 , 51.5383
Q2405073,TerraZoo Sontra,9.95722 , 51.0803
Q2430928,Thüringer Zoopark Erfurt,11.0278 , 51.0233
Q2432171,Tiergarten Bernburg,11.7281 , 51.7942
Q2432172,Tiergarten Delitzsch,12.3157 , 51.5294
Q2432176,Tiergarten Halberstadt,11.042 , 51.8728
Q2432183,Tiergarten Kleve,6.12186 , 51.7991
Q2432185,Tierpark Recklinghausen,7.18428 , 51.6204
Q2432188,Tiergarten Stendal,11.8461 , 52.5986
Q2432191,Tiergarten Staßfurt,11.5816 , 51.8479
Q2432193,Tiergarten Tübingen,9.02752 , 48.5071
Q2432195,Tiergarten Worms,8.37139 , 49.6158
Q2432196,Tiergarten an der Doggenburg,9.15165 , 48.7878
Q2432263,Tierpark Alsdorfer Weiher,6.1506 , 50.8635
Q2432266,Tierpark Angermünde,13.9944 , 53.0119
Q2432273,Tierpark Arche Warder,9.90777778 , 54.21527778
Q2432276,Tierpark Dessau,12.2383 , 51.849
Q2432277,Tierpark Eilenburg,12.6316 , 51.4529
Q2432283,Tierpark Göppingen,9.64889 , 48.7144
Q2432284,Tierpark Gotha,10.7176 , 50.936
Q2432287,Tierpark Herford,8.7184 , 52.1066
Q2432289,Tierpark Kalletal,8.94399 , 52.1262
Q2432293,Tierpark Limbach-Oberfrohna,12.75 , 50.8667
Q2432295,Tierpark Neumünster,9.945 , 54.0917
Q2432298,Tierpark Stralsund,13.0503 , 54.317
Q2432301,Q2432301,14.5574 , 48.1023
Q2432304,Tierpark Ströhen,8.70944 , 52.5364
Q2432310,Tierpark Arche Noah Klötze,11.1848 , 52.6296
Q2441108,Walter Zoo,9.285153 , 47.419036
Q2449490,SeaWorld Orlando,-81.4625 , 28.4108
Q2452280,Baku Zoo,49.84938 , 40.39298
Q2459274,Kiev Zoo,30.46277778 , 50.45416667
Q2509245,Giza Zoo,31.21389722 , 30.02453333
Q2529017,Vivarium Darmstadt,8.68278 , 49.8664
Q2529929,Vogelburg,8.34389 , 50.3311
Q2530013,Vogelpark Abensberg,11.8261 , 48.8042
Q2530017,Vogelpark Biebesheim,8.45806 , 49.7761
Q2530023,Vogelpark Dehme,8.84502 , 52.2427
Q2530026,Vogelpark Heiligenkirchen,8.8567 , 51.8994
Q2530027,Vogelpark Marlow,12.5681 , 54.1453
Q2530029,Vogelpark Niendorf,10.815 , 53.986
Q2530031,Bird Park Steinen,7.75668611 , 47.68654167
Q2530033,Vogelpark am Krater,9.36194 , 52.3261
Q2533994,Zoo Pilsen,13.36 , 49.7578
Q2543184,Newquay Zoo,-5.0694 , 50.4114
Q2561236,Cigoland,7.41607 , 48.2562
Q2569469,Wiesenpark Oschersleben,11.2371 , 52.0213
Q2570242,Wild- und Freizeitpark Allensbach,9.04611111 , 47.74194444
Q2570250,Südliche Weinstraße Wildlife Park,7.93222 , 49.14
Q2570709,Wildgehege Dodenau,8.58 , 51.0331
Q2570784,Wildpark Bad Marienberg,7.93486 , 50.651
Q2570791,Betzenberg Wildlife Park,7.79162 , 49.4334
Q2570794,Wildpark Diedrichsburg,8.35133 , 52.2324
Q2570796,Wildpark Donsbach,8.24083 , 50.7186
Q2570800,Bad Mergentheim Wildlife Park,9.79694 , 49.4683
Q2570807,Wildpark Edersee,9.04167 , 51.1861
Q2570815,Wildpark Leipzig,12.3661 , 51.2978
Q2570817,Wildpark Mainz-Gonsenheim,8.2037 , 50.0061
Q529586,Cologne Zoological Garden,6.973333 , 50.958333
Q545428,Anholter Schweiz,6.42997 , 51.8345
Q578027,Melbourne Zoo,144.952095 , -37.784762
Q581344,Denver Zoo,-104.95 , 39.75
Q591131,Taipei Zoo,121.582 , 25.0026
Q593400,Sassnitz Wildlife Park,13.654 , 54.5189
Q597498,Wildwood Discovery Park,1.11917 , 51.3311
Q613676,Moscow Zoo,37.577222222 , 55.761944444
Q618187,Apenheul Primate Park,5.918889 , 52.215556
Q623158,Valencia's Aquarium,-68.01124 , 10.189021
Q623162,Aquarium of the Americas,-90.0631 , 29.9503
Q623333,Cincinnati Zoo and Botanical Garden,-84.508 , 39.145
Q625610,Belgrade Zoo,20.453332 , 44.825832
Q632524,Arche Noah Zoo Braunschweig,10.515 , 52.2219
Q641873,Lone Pine Koala Sanctuary,152.969 , -27.5329
Q647587,Arignar Anna Zoological Park,80.0953 , 12.885
Q647766,Jijamata Udyaan,72.8367457 , 18.9781154
Q674961,Omaha’s Henry Doorly Zoo and Aquarium,-95.928701 , 41.224703
Q679067,Wilhelma,9.20306 , 48.8053
Q683361,Tierpark Dählhölzli,7.44972 , 46.9344
Q686220,Nuremberg Zoo,11.1447 , 49.4475
Q688446,Knie's Kinderzoo,8.821989 , 47.223652
Q702771,Tierpark Berlin,13.5325 , 52.500278
Q708915,Korea Central Zoo,125.813477 , 39.073136
Q713124,Artis,4.915954 , 52.366205
Q716788,Palić Zoo,19.7498345 , 46.0989625
Q725108,Skansen,18.101 , 59.32445
Q734260,Blackpool Zoo,-3.01278 , 53.8156
Q736873,Port Lympne Wild Animal Park,0.999444444 , 51.076111111
Q739792,Bronx Zoo,-73.87538 , 40.850581
Q741395,Toronto Zoo,-79.182777777 , 43.820277777
Q746216,Ueno  Imperial Grant Park,139.771111 , 35.712222
Q752283,Tiergarten Schönbrunn,16.3025 , 48.182222222
Q765055,Tierpark Zittau,14.8325 , 50.9014
Q778531,Karachi Safari Park,67.11056 , 24.92361
Q781321,Australia Zoo,152.960583 , -26.838131
Q794426,Tierpark Görlitz,14.9801 , 51.1421
Q818395,San Diego Zoo,-117.151467 , 32.736119
Q821403,Berliner Aquarium Unter den Linden,13.3834 , 52.517
Q833625,Kabul Zoo,69.15527778 , 34.50944444
Q840700,Vogelpark Avifauna,4.649167 , 52.139722
Q847845,Alaska Zoo,-149.792 , 61.1248
Q861318,Nogeyama Zoo,139.622873 , 35.446556
Q862533,Naypyidaw Zoological Gardens,96.255815 , 19.863937
Q864639,bioparco,12.485194 , 41.917472
Q865749,Birmingham Zoo,-86.7796 , 33.4874
Q869894,Lüneburg Heath Wildlife Park,10.0443 , 53.2367
Q872955,Müritzeum,12.6844 , 53.515
Q874796,Serengeti Park,9.61667 , 52.7456
Q876440,Tier- und Pflanzenpark Fasanerie,8.19222 , 50.1025
Q880487,Münster Zoo,7.59167 , 51.9464
Q884968,Wisentgehege Springe,9.60442 , 52.1887
Q896371,Krefelder Zoo,6.60156 , 51.3409
Q901214,Queens Zoo,-73.8486 , 40.7437
Q922178,Budapest Zoo & Botanical Garden,19.0775 , 47.518
Q922908,Paramaribo Zoo,-55.15966 , 5.8473
Q927893,Zoo Băneasa,26.1039 , 44.5174
Q929075,Brookfield Zoo,-87.8335 , 41.8327
Q933612,Q933612,-8.6755 , 42.2484
Q933656,"Marineland, Napier",176.919161 , -39.494662
Q944021,Q944021,105.8075 , 21.03028
Q953034,Q953034,15.1388 , 44.8205
Q954207,Central Park Zoo,-73.971666666 , 40.767777777
Q955173,Randers Tropical Zoo,10.0325 , 56.45694444
Q966676,Sofia Zoo,23.33194444 , 42.65805556
Q968298,Africam Safari,-98.1367064 , 18.9371194
Q993926,Asahiyama Zoo,142.4797823 , 43.76805114
Q1000257,National Aquarium in Baltimore,-76.6069 , 39.2844
Q1019189,Bärenwald Müritz,12.3264 , 53.3872
Q1043283,National Zoological Park,-77.049730555 , 38.931083333
Q1046034,Shymkent Zoo,69.6241 , 42.3839
Q1054648,Tennōji Zoo,135.508 , 34.6526
Q1058886,Carmel Hai-Bar Nature Reserve,34.99959167 , 32.74994444
Q1058899,Prospect Park Zoo,-73.964361111 , 40.665772222
Q1064813,Taronga Zoo,151.241111111 , -33.843333333
Q1099139,North Carolina Botanical Garden,-79.0339 , 35.8994
Q1112760,Kittenberger Kálmán Zoo & Botanical Garden,17.894444444 , 47.094444444
Q1127326,Smithsonian Conservation Biology Institute,-78.1652 , 38.8877
Q1136334,Yangon Zoological Gardens,96.159444 , 16.791667
Q1139958,National Zoological Gardens of South Africa,28.189166666 , -25.738333333
Q1142942,National Zoo of Malaysia,101.75777778 , 3.20972222
Q1144452,National Zoological Gardens of Sri Lanka,79.87288889 , 6.85680556
Q1149264,Leningrad Zoo,30.3086 , 59.9524
Q1155919,Georgia Aquarium,-84.393888888 , 33.7625
Q1165722,Târgu Mureș Zoo,24.593611111 , 46.551388888
Q1189553,Bristol Zoo,-2.622222222 , 51.463333333
Q1193386,Kaliningrad Zoo,20.48833 , 54.72222
Q1219892,Nyíregyháza Zoo,21.725 , 47.99944444
Q1221249,Dierenpark Emmen,6.888889 , 52.781944
Q1245716,Wildfreigehege Bend,6.58722 , 51.08
Q1246693,Hochwildpark Rheinland,6.67892 , 50.6064
Q1261659,Wildpark im Grafenberger Wald,6.8427 , 51.2491
Q1264982,Erlebnistierpark Jägerhof,9.22027778 , 47.92472222
Q1265654,Kurpfalz-Park,8.1052 , 49.4134
Q1267646,Dusit Zoo,100.516389 , 13.7725
Q1277944,Las Águilas Jungle Park,-16.695443 , 28.079489
Q1280090,Wildpark Klaushof,10.0394 , 50.2242
Q1284778,Edinburgh Zoo,-3.26806 , 55.94306
Q2570821,Wildpark Neuhaus,9.522 , 51.7474
Q2570827,Wildpark Frankfurt,14.4637 , 52.3506
Q2570832,Wildpark Pforzheim,8.71531 , 48.8746
Q2570833,Wildpark Poing,11.8303 , 48.1756
Q2570837,Wildpark Potzberg,7.48333 , 49.5219
Q2570838,Wildpark Reuschenberg,6.98191 , 51.0554
Q2570846,Wildpark Schwarze Berge,9.88444 , 53.4408
Q2570851,Wildpark Tannenbusch,6.78889 , 51.0811
Q2570929,Wildwald Voßwinkel,7.88278 , 51.4575
Q2572243,Alice Springs Desert Park,133.833 , -23.7065
Q2589027,Wolfgang-Köhler-Primaten-Forschungszentrum,12.3656 , 51.3532
Q2589156,Aquatopia,4.421111 , 51.219167
Q2610997,De Oliemeulen,5.06215 , 51.57068
Q2626523,Košice Zoo,21.20388889 , 48.78361111
Q2650302,Seneca Park Zoo,-77.6238 , 43.2065
Q2660049,Kuala Lumpur Bird Park,101.688466666 , 3.142433333
Q2665029,Uilen- en Dierenpark De Paay,5.166938888 , 51.897680555
Q2665285,Auckland Zoo,174.719278 , -36.862353
Q2672104,Pinnawala Elephant Orphanage,80.38833333 , 7.30055556
Q2673660,Dierenpark Wissel,5.94722 , 52.34083
Q2677140,Boudewijn Seapark,3.21222222 , 51.18333333
Q2678981,Cabarceno Natural Park,-3.85222222 , 43.35
Q2698060,Dvůr Králové Zoo,15.80139 , 50.43028
Q2709506,Singapore Zoo,103.791139 , 1.404417
Q2713110,Ragunan Zoo,106.8199182 , -6.3115875
Q2723997,Rajiv Gandhi Zoological Park,73.8611752 , 18.4529061
Q2753621,Houston Zoo,-95.390569444 , 29.716131666
Q2774335,Sakkarbaug Zoological Garden,70.465 , 21.542
Q2779041,"Butterfly House, Missouri Botanical Garden",-90.5428 , 38.6646
Q2784579,Q2784579,6.02861 , 50.88528
Q2803487,Tierpark Essehof,10.665 , 52.3061
Q2836667,Alice Springs Reptile Centre,133.87 , -23.7
Q2843476,Rio Grande Botanic Garden,-106.681 , 35.0933
Q2859185,New England Aquarium,-71.050683333 , 42.359016666
Q2887555,Sierra Safari Zoo,-119.909 , 39.6234
Q2891853,Qalqilya Zoo,34.9707511 , 32.1953845
Q2891869,Waikiki Aquarium,-157.822 , 21.2659
Q2896297,NegevZoo,34.745 , 31.26
Q2897205,Jungle Island,-80.17416667 , 25.78611111
Q2904080,Montreal Biodome,-73.549722222 , 45.559722222
Q2915736,Jerusalem Biblical Zoo,35.17694444 , 31.74944444
Q2917115,Attica Zoological Park,23.907377 , 37.981243
Q2953571,Animali Vogel- en dierenpark,5.49111 , 51.41111
Q2970796,Château of Thoiry,1.79583333 , 48.86388889
Q2978998,Cleveland Metroparks Zoo,-81.712 , 41.447
Q2982903,Calgary Zoo,-114.03333333 , 51.04583333
Q2984677,Riga Zoo,24.16 , 57.0067
Q2998994,Triangle Metro Zoo,-78.4994 , 36.0084
Q3003136,Croc Parc,55.3526 , -21.2683
Q3023370,"Downtown Aquarium, Denver",-105.014 , 39.7517
Q3026688,Zoo Miami,-80.4001 , 25.6077
Q3034913,Chiang Mai Zoo,98.947 , 18.809
Q3036205,Saint Louis Zoo,-90.2905 , 38.6355
Q3039179,Drayton Manor Theme Park,-1.71333 , 52.6108
Q3047381,Healesville Sanctuary,145.5316 , -37.6822
Q3058341,Espace zoologique de La Boissière-du-Doré,-1.19725 , 47.2461
Q3067346,Fauconnerie du Puy du Fou,-0.927926 , 46.8892
Q3072129,Skandinavisk Dyrepark,10.65395 , 56.344539
Q3074266,Florida Aquarium,-82.445 , 27.9442
Q3077125,ZOO Stropkov,21.6514 , 49.2047
Q3077592,Bojnice Zoo,18.57694444 , 48.78055556
Q3082266,Philadelphia Zoo,-75.195659 , 39.971782
Q3082339,Paignton Zoo,-3.58444 , 50.4289
Q3082583,Perth Zoo,115.853055555 , -31.9775
Q3082977,Marine Life Park,103.8186 , 1.2587
Q3090513,Jardin d'Acclimatation,2.26305556 , 48.8775
Q3108672,Yerevan Zoo,44.5505 , 40.196
Q3113018,Miami Seaquarium,-80.165525 , 25.733
Q3115846,Hamilton Zoo,175.2148 , -37.7745
Q3133681,Skopje Zoo,21.41687 , 42.007078
Q3139243,Chester Zoo,-2.884166666 , 53.226666666
Q3146717,Skånes Djurpark,13.5366583 , 55.9630984
Q3151521,Montréal Insectarium,-73.5578 , 45.5608
Q3157440,Jacksonville Zoo and Gardens,-81.6433 , 30.4041
Q3162628,Jardin zoologique de Marseille,5.39642 , 43.3051
Q3182046,Shanghai Zoo,121.358757 , 31.195476
Q3213172,Faunistic Park La Torbiera,8.55 , 45.6833
Q3228523,Le rocher des aigles,1.61528 , 44.8011
Q3241309,Lincoln Park Zoo,-87.6338 , 41.9214
Q3244627,Adelaide Zoo,138.605794444 , -34.914088888
Q3253024,Aalborg Zoo,9.8982 , 57.0368
Q3266986,Lithuanian Zoo,23.95138889 , 54.90138889
Q3276955,Assam State Zoo cum Botanical Garden,91.7868 , 26.1632
Q3279957,Maison des vautours,3.2477 , 44.1964
Q3302134,Tirana Zoo,19.809388888 , 41.307805555
Q3303225,Kitee Zoo,29.89833333 , 62.04583333
Q3310552,Borås djurpark,12.94916667 , 57.74138889
Q3312270,Micropolis,2.988056 , 44.213889
Q3330896,Muséum de Besançon,6.03246 , 47.2314
Q1301309,Tierpark Fauna,7.08326 , 51.2134
Q1302893,Eifelpark,6.6175 , 49.9628
Q1304441,GaiaZOO,6.048333 , 50.869167
Q1315270,Tierpark Bad Liebenstein,10.3547 , 50.8203
Q1319073,Alpenzoo Innsbruck,11.3981 , 47.2806
Q1320084,Natur- und Tierpark Goldau,8.55306 , 47.0503
Q1340792,Tiergarten Neustrelitz,13.0678 , 53.3569
Q1355421,Erlebniszentrum Naturgewalten Sylt,8.43842 , 55.01952
Q1368242,San Diego Wild Animal Park,-117.001525 , 33.099703
Q1370924,Los Angeles Zoo,-118.284 , 34.1481
Q1373447,Tier- und Freizeitpark Thüle,7.91912 , 52.9585
Q1384171,Exotarium Oberhof,10.7244 , 50.7069
Q1395827,Tierpark Cottbus,14.3531 , 51.7444
Q1396643,Tiergarten Eisenberg,11.9111 , 50.9667
Q1419082,Tiergarten Mönchengladbach,6.45867 , 51.1399
Q1421031,Bear Farm Veresegyház,19.2565825 , 47.6332063
Q1423088,Tierpark Gettorf,9.97638889 , 54.40305556
Q1424855,Sylt Aquarium,8.29783 , 54.9009
Q1440716,Wildpark Gersfeld,9.91333 , 50.4428
Q1478370,Wildpark Tiergarten Weilburg,8.3275 , 50.4886
Q1478818,Tiergarten Straubing,12.5355 , 48.8842
Q1479980,Réserve africaine de Sigean,2.953563 , 43.068135
Q1480506,Tierpark Gera,12.0644 , 50.8664
Q1487826,Hochwildschutzpark Hunsrück,7.6622 , 50.031
Q1494249,Tier- und Kulturpark Bischofswerda,14.1758 , 51.1264
Q1516761,Harzfalkenhof,10.5345 , 51.608
Q1519090,Tierpark Nordhorn,7.09194 , 52.4283
Q1521397,Tierpark Wolgast,13.7733 , 54.0721
Q1527494,Tierpark Nadermann,8.49659 , 51.7968
Q1535754,Municipal Zoological Park Quinzinho de Barros,-47.43805556 , -23.50583333
Q1536456,Tierpark Hamm,7.81645 , 51.6629
Q1538627,Hirschfeld Wildlife Park,12.4403 , 50.6278
Q1547682,Jurong Bird Park,103.707222 , 1.318056
Q1551675,Grönåsens Älgpark,15.40558 , 56.83245
Q1557640,Guyana Zoo,-58.14631111 , 6.80605
Q1559777,Tiergarten Falkenstein,12.3713 , 50.4785
Q1577839,Chemnitz Zoo,12.835 , 50.8183
Q1585312,Harewood House,-1.5273 , 53.8969
Q1591277,Tierpark Herborn,8.26686 , 50.7019
Q1591327,Haustierhof Reutemühle,9.19888889 , 47.78472222
Q1595518,Heimat-Tierpark Olderdissen,8.50111 , 52.0206
Q1605346,Wildparadies Tripsdrill,9.05282 , 49.0352
Q1617948,Highland Wildlife Park,-3.97472 , 57.1111
Q1621348,Tierpark und Fossilium Bochum,7.22722 , 51.4906
Q1624934,Tiergarten Ulm,10.0119 , 48.4103
Q1628644,Tierpark Weißwasser,14.6331 , 51.5114
Q1664520,Inselzoo Altenburg,12.4329 , 50.9788
Q1666487,International Crane Foundation,-89.7563 , 43.5477
Q1666788,Q1666788,11.6821 , 52.1404
Q1676123,Q1676123,9.83583 , 52.3661
Q1676234,Tiergarten Nill,9.16577 , 48.7862
Q1678192,Jaderpark,8.18833 , 53.3269
Q1688481,Hankensbüttel Otter Centre,10.62 , 52.7314
Q1695896,Tierpark Perleberg,11.8583 , 53.0639
Q1702529,Noctalis,10.3166 , 53.9362
Q1712142,Tierpark Lübeck,10.7383 , 53.8959
Q1713788,Jura-Zoo,11.4528 , 49.2525
Q1724108,Tropenhaus Bansin,14.1386 , 53.9697
Q1736588,Tierpark Ueckermünde,14.028 , 53.7313
Q1739461,Wildpark Weißewarte,11.8679 , 52.4697
Q1746922,Wildgehege Hellenthal,6.42694 , 50.5017
Q1757139,The Ara Project,-84.1903 , 10.0084
Q1768319,Buffalo Zoo,-78.8536 , 42.9391
Q1779978,Polar Park,18.1098 , 68.6917
Q1789271,Kristiansand Zoo and Amusement Park,8.141406 , 58.18506
Q1790875,Givskud Zoo,9.35194444 , 55.81166667
Q1799174,Olching Bird Park,11.3219 , 48.2086
Q1815378,Leintalzoo Schwaigern,9.07528 , 49.1422
Q1825496,Olmen Zoo,5.14678 , 51.12756
Q1850938,North Carolina Zoo,-79.7645 , 35.6295
Q1852670,Planckendael Zoo,4.516389 , 51.001389
Q1866486,Living Coasts,-3.525 , 50.458
Q1867975,Butterfly World,-80.1713 , 26.2684
Q1870391,Loro Parque,-16.56465 , 28.4083
Q1886334,San Francisco Zoo,-122.503 , 37.7331
Q1894779,Parque das Aves,-54.4826 , -25.614
Q1898465,Marineland,7.125 , 43.615
Q1926331,Monkey World,-2.2177 , 50.6973
Q1937399,Minnesota Zoo,-93.1989 , 44.7686
Q1938567,Kolmården Wildlife Park,16.466388888 , 58.665277777
Q1950392,Wildpark Daun,6.80607 , 50.1812
Q1954263,Valencia Bioparc,-0.407502777 , 39.478019444
Q1957702,Ménagerie du Jardin des Plantes,2.360325 , 48.845446
Q1969385,Paris Zoological Park,2.41861111 , 48.83222222
Q1969880,Wildpark-MV,12.224162 , 53.78891
Q1974519,Odessa Zoo,30.731667 , 46.4675
Q1994806,Zoo Aquarium de Madrid,-3.7625 , 40.408611
Q2001885,Six Flags Discovery Kingdom,-122.23 , 38.137778
Q2008530,Oakland Zoo,-122.148 , 37.7508
