item,label,lon,lat
Q1483590,Ducal Leiningen Library Amorbach,9.2197 , 49.6434
Q1483614,Q1483614,9.04361 , 52.2589
Q1483619,Princely Library of Corvey,9.40981 , 51.7791
Q1492370,Berlin Senate Library,13.3333 , 52.5142
Q1500677,Monacensia,11.5989 , 48.1436
Q1504609,City Library Chemnitz,12.9231 , 50.8311
Q1507065,George Bush Presidential Library,-96.3534 , 30.5966
Q1519139,academic libraries in Leuven,4.7075 , 50.87806
Q1528212,Münster Public Library,7.63056 , 51.9631
Q1539517,Gottfried Wilhelm Leibniz Library,9.73083 , 52.3653
Q1540145,Frankfurt city and regional library,14.5539 , 52.3436
Q1541954,Landschaftsbibliothek,7.48137 , 53.4674
Q1542722,Schorndorf City Library,9.53335 , 48.806
Q1567015,Landesbibliothek Coburg,10.9672 , 50.2581
Q1573209,Q1573209,10.008336 , 53.549765
Q1576755,Warsaw University Library,21.024371 , 52.242388
Q1589808,Q1589808,15.3339 , 48.2281
Q1602700,Radcliffe Camera,-1.2539 , 51.7534
Q1603957,Schlossbibliothek Dyck,6.55736 , 51.1419
Q1617938,Highland Park Public Library,-87.7967 , 42.1847
Q1622950,Court Library Aschaffenburg,9.14111 , 49.9761
Q1631092,Stadt- und Regionalbibliothek Erfurt,11.02444444 , 50.97805556
Q1636682,Humanist Library of Sélestat,7.455038 , 48.260399
Q1637022,Public Library Weil am Rhein,7.61071944 , 47.59497222
Q1644292,Q1644292,16.29152778 , 48.19
Q1647700,Perry–Castañeda Library,-97.7381 , 30.2827
Q1650391,Derby Central Library,-1.4795 , 52.92225
Q1664073,Cantonal Library of Appenzell Innerrhoden,9.40958 , 47.3312
Q1664372,Mikado,6.07549 , 50.76171
Q1666643,"International Institute for Children’s Literature, Osaka",135.535056 , 34.810806
Q1669131,Q1669131,15.4314 , 47.0697
Q1670994,National Library of Scotland,-3.191897222 , 55.948552777
Q1672378,Iranian Library in Hannover,9.7225 , 52.3894
Q1686400,Jefferson Davis Presidential Library and Museum,-88.970055555 , 30.393111111
Q1689465,Rhenish provincial library Koblenz,7.58889 , 50.3492
Q1692440,Duisburg City Library,6.76153 , 51.43364
Q1705004,Philatelic library Hamburg,10.067044 , 53.571123
Q1713820,Cantonal Library of Jura,7.074155555 , 47.417347222
Q1714417,Q1714417,12.3762 , 51.311
Q1716356,Art library of the Lindenau-Museum,12.44472 , 50.99173
Q1722676,Düsseldorf city libraries,6.79646 , 51.21889
Q1725005,Stadtbibliothek Nordhorn,7.06764 , 52.4326
Q1727415,Otto-Rombach-Library,9.128781 , 48.959659
Q1727492,Library of the Austrian Chamber of Labour in Vienna,16.37637734 , 48.19482599
Q1728087,Cantonal library of the Basel-Landschaft,7.73047 , 47.4857
Q1728089,Q1728089,9.533855555 , 46.849522222
Q1728093,Cantonal library Obwalden,8.24824 , 46.89389
Q1728948,Saarbrücken public library,6.99583 , 49.2343
Q1729042,Karbe Wagner Archive for Regional Historical Research,13.0696 , 53.3622
Q1741127,Alert Bay Public Library and Museum,-126.928919 , 50.584781
Q1751176,Worms public library,8.36118 , 49.6298
Q1753229,SLUB Dresden building,13.7368 , 51.0282
Q1769851,Bibliothèque Medem,2.358961 , 48.870686
Q1776378,Library of the Monastery Metten,12.9184 , 48.8557
Q1783538,Q1783538,9.05515 , 48.5212
Q1784112,Lippe State Library at Detmold,8.88173 , 51.9302
Q1787164,Gummersbach district and city library,7.57032 , 51.0304
Q1787618,Eutin district library,10.6188 , 54.137
Q1792304,Art and Museum Library of the City of Cologne,6.9595 , 50.940722
Q1795421,Carinthia state library,14.3124 , 46.6209
Q1802138,Mecklenburg-Vorpommern state library,11.4146 , 53.6161
Q1802139,State library Oldenburg,8.215 , 53.1469
Q1802349,Q1802349,7.67095 , 51.298
Q1819068,Leonardo library,11.6691 , 52.0767
Q1897633,Q1897633,11.9683 , 51.4822
Q1902577,Q1902577,5.22194 , 52.37194
Q1905688,Q1905688,5.227342 , 52.259161
Q1905854,Q1905854,6.152572 , 52.253322
Q1916378,Q1916378,6.88238 , 51.4291
Q1935513,Library of Tibetan Works and Archives,76.3254 , 32.2263
Q1957240,Moravian Library,16.59444444 , 49.20861111
Q1970321,Natural History Central Library Dresden,13.79 , 51.1289
Q1974861,Q1974861,5.86667 , 51.84528
Q1981482,Library of the Russian Academy of Sciences,30.297 , 59.944
Q1988801,Q1988801,15.6321 , 48.2011
Q1997846,North Elbian church library,9.937053 , 53.548002
Q2007919,John F. Kennedy Presidential Library and Museum,-71.034086111 , 42.315891666
Q2010093,Oberlausitzische Bibliothek der Wissenschaften,14.9922 , 51.1558
Q2017571,Amsterdam University Library,4.889722222 , 52.3675
Q2036123,Cultural Masonic Centre 'Prince Frederick',4.315469444 , 52.084538888
Q2041763,Ouray City Hall and Walsh Library,-107.67 , 38.023056
Q2052420,Q2052420,11.5019 , 48.1519
Q2057876,Academia Argentina de Letras,-58.401383 , -34.582735
Q2066117,Tian Yi Ge,121.53583333 , 29.87361111
Q2073008,Pestalozzi Library Zurich,8.54448 , 47.3748
Q2082241,Palatinate Library,7.77476 , 49.4437
Q2084562,Palatine state library Speyer,8.41558 , 49.3153
Q2084846,Phantastische Bibliothek Wetzlar,8.50492 , 50.5529
Q2091093,Q2091093,27.54477778 , 53.89611667
Q2092563,Q2092563,4.90621 , 52.35256
Q2105660,Openbare Bibliotheek Amsterdam,4.90833 , 52.37583
Q2114069,Provincial Library Amberg,11.8504 , 49.4442
Q2132885,Q2132885,12.4897 , 50.7258
Q2138279,Neubrandenburg regional library,13.2607 , 53.558
Q2140069,Stadsbibliotheek Haarlem,4.6308 , 52.3805
Q2156227,Robert Jungk Library for Questions about the Future,13.0492 , 47.8007
Q2169012,Q2169012,3.21069 , 51.20056
Q2175730,Rumanian Library  (Freiburg im Breisgau),7.85147 , 47.98917
Q2201144,National University Library of Turin,7.686922 , 45.068389
Q2205249,"SBS Swiss Library for the Blind, Visual Impaired and Print Disabled",8.51643 , 47.362
Q2214167,Salem Athenaeum,-70.9005 , 42.5204
Q16978738,Q16978738,126.66812 , 37.511695
Q16978973,Paju City Library,126.917638888 , 37.954194444
Q16986303,Caswell Public Library,-70.93083333 , 44.10638889
Q16993917,Gallison Memorial Library,-67.8125 , 44.61916667
Q16994763,Hanover Town Library,-72.21833333 , 43.69472222
Q16995189,Henry D. Moore Parish House and Library,-67.96194444 , 44.51083333
Q16995646,Holderness Free Library,-71.58833333 , 43.73194444
Q17004409,Jessie Street National Women's Library,151.198 , -33.8778
Q17033114,Shedd-Porter Memorial Library,-72.361645 , 43.149384
Q17064731,Porter Memorial Library,-67.46 , 44.71527778
Q17085089,Pelham Library and Memorial Building,-71.32194444 , 42.73388889
Q17109145,Peavey Memorial Library,-66.98524 , 44.90365
Q17138718,Academy of Sciences Library,14.4144694 , 50.0815833
Q17174867,Q17174867,5.5756 , 50.639
Q17190551,Q17190551,131.249444 , 33.955833
Q17191062,Akita City Library,140.072625 , 39.759381
Q17192099,Q17192099,138.45545278 , 35.27968333
Q17193183,Q17193183,139.708064 , 35.7595
Q17193584,Q17193584,129.885556 , 33.275583
Q17193736,Q17193736,141.778917 , 43.191972
Q17208954,Q17208954,139.659253 , 35.575866
Q17209737,Q17209737,141.910278 , 43.557778
Q17210659,Q17210659,130.522472 , 33.511833
Q17211189,Q17211189,136.611556 , 34.971861
Q17212143,Q17212143,137.043083 , 35.132231
Q17217516,Q17217516,131.223722 , 34.045167
Q17220188,Q17220188,139.719926 , 35.577309
Q17222065,Q17222065,139.757 , 35.708556
Q17223319,Q17223319,136.947219 , 35.019061
Q17223382,Q17223382,134.832833 , 34.929944
Q17223860,Q17223860,130.455806 , 33.527778
Q17224670,Q17224670,140.525972 , 36.54525
Q17224691,Q17224691,140.626444 , 36.556917
Q17224706,Q17224706,140.613111 , 36.497361
Q17226825,Q17226825,143.202111 , 42.91675
Q17228265,Q17228265,136.012333 , 33.737583
Q17229061,Q17229061,136.462056 , 34.461
Q17240118,Q17240118,136.913278 , 35.203167
Q17285937,Danish National Art Library,12.5884 , 55.6799
Q17298534,Artis Library,4.915055555 , 52.365472222
Q17317395,Q17317395,15.7172 , 49.4881
Q17321687,Library of the Francisceum,12.091302 , 51.968955
Q17322917,Darmstadt Art Archive,8.64468 , 49.87245
Q17326366,Darmstadt city library,8.6579 , 49.8718
Q17405595,Q17405595,2.640297 , 39.604456
Q17405602,Q17405602,-0.402156 , 39.465242
Q17405604,Q17405604,1.898552 , 41.821469
Q17405607,Borja library,2.09168 , 41.4674
Q17405609,Q17405609,1.15947 , 41.376
Q17405617,Q17405617,1.430603 , 38.911572
Q17405618,Q17405618,3.13238 , 42.1259
Q17405621,Q17405621,2.79617 , 41.9775
Q17405626,Q17405626,1.25167 , 41.289
Q17458887,Q17458887,3.61282 , 51.50164
Q17511676,American Library in Paris,2.299 , 48.8589
Q17514655,Carnegie Library of Washington D.C.,-77.0229 , 38.9026
Q17530977,William Salt Library,-2.114 , 52.8066
Q17536878,Plume Library,0.678899 , 51.7316
Q17547622,Devon and Exeter Institution,-3.5293 , 50.7231
Q17588106,Q17588106,1.86913 , 41.5383
Q17588108,Q17588108,1.53729 , 41.2207
Q17588518,Q17588518,2.23817 , 41.6167
Q17589867,Q17589867,2.24651 , 41.4458
Q2680466,Sciences Po Bibliothèque,2.32833333 , 48.85416667
Q2688040,Gourmet Museum and Library,5.3614 , 50.5572
Q2740873,Bibliothèque Inguimbertine,5.0488 , 44.0558
Q2793980,Library of the Germanisches Nationalmuseum,11.0755 , 49.4482
Q2832096,Q2832096,5.3766729 , 43.2990143
Q2845791,Q2845791,7.361191 , 48.076316
Q2860416,Archives d'architecture moderne,4.36569 , 50.828733
Q2881150,Ballard Carnegie Library,-122.383 , 47.6689
Q2886368,Biblioteca Pública Municipal Iván de Vargas,-3.709722222 , 40.413986111
Q2901261,Bibliotheca Thysiana,4.48444 , 52.15917
Q2901267,Bibliotheca Wittockiana,4.4203395 , 50.8321798
Q2901269,Q2901269,57.526 , -20.319
Q2901275,EPM Library,-75.5732 , 6.2463
Q2901276,Dag Hammarskjöld Library,-73.9692 , 40.7489
Q2901286,bibliothèque Ernest Lavisse,2.566666666 , 49.4
Q2901289,Hōsa Library,136.93226944 , 35.18438333
